t_us,raw
10132688,6646
10137688,6647
10142688,6646
10147688,6646
10152688,6646
10157692,6646
10162696,6646
10167696,6646
10172696,6646
10177696,6645
10182696,6646
10187696,6646
10192696,6646
10197696,6645
10202696,6645
10207696,6646
10212696,6646
10217696,6646
10222696,6646
10227696,6646
10232696,6646
10237696,6646
10242696,6647
10247696,6647
10252696,6646
10257696,6646
10262696,6647
10267696,6646
10272700,6645
10277704,6645
10282704,6646
10287708,6645
10292708,6646
10297708,6646
10302708,6645
10307708,6646
10312708,6646
10317708,6645
10322708,6645
10327708,6646
10332712,6645
10337712,6645
10342712,6645
10347712,6647
10352716,6646
10357716,6645
10362716,6646
10367716,6647
10372716,6646
10377716,6645
10382716,6645
10387716,6646
10392716,6645
10397716,6646
10402716,6646
10407716,6646
10412716,6646
10417716,6645
10422716,6645
10427716,6646
10432716,6646
10437716,6646
10442716,6646
10447720,6645
10452720,6646
10457720,6645
10462720,6646
10467720,6645
10472720,6646
10477720,6645
10482720,6645
10487720,6646
10492720,6646
10497720,6645
10502724,6646
10507724,6646
10512724,6646
10517724,6646
10522724,6646
10527728,6646
10532728,6646
10537732,6645
10542732,6646
10547732,6646
10552732,6645
10557732,6646
10562736,6645
10567736,6646
10572736,6646
10577736,6646
10582736,6646
10587736,6645
10592740,6645
10597740,6645
10602740,6646
10607740,6647
10612744,6645
10617744,6646
10622744,6646
10627744,6645
10632744,6645
10637744,6646
10642744,6646
10647748,6646
10652748,6645
10657748,6645
10662748,6645
10667748,6646
10672752,6646
10677756,6645
10682756,6646
10687756,6646
10692756,6645
10697756,6645
10702756,6645
10707756,6646
10712756,6646
10717756,6645
10722756,6646
10727756,6646
10732756,6645
10737756,6645
10742760,6646
10747760,6644
10752764,6647
10757764,6645
10762764,6645
10767764,6645
10772764,6646
10777764,6645
10782764,6646
10787764,6645
10792764,6645
10797764,6645
10802764,6645
10807764,6646
10812764,6645
10817764,6644
10822764,6645
10827764,6645
10832764,6645
10837764,6644
10842764,6646
10847764,6646
10852764,6646
10857764,6645
10862764,6646
10867768,6645
10872768,6646
10877768,6645
10882768,6645
10887772,6645
10892776,6645
10897776,6646
10902776,6646
10907776,6647
10912776,6645
10917776,6645
10922776,6645
10927776,6646
10932776,6645
10937776,6646
10942776,6645
10947776,6645
10952776,6645
10957776,6645
10962776,6645
10967776,6645
10972776,6645
10977776,6644
10982776,6645
10987776,6645
10992776,6645
10997776,6645
11002776,6646
11007776,6645
11012776,6645
11017780,6645
11022784,6645
11027784,6645
11032784,6645
11037784,6645
11042788,6645
11047788,6645
11052788,6645
11057788,6645
11062792,6645
11067796,6645
11072796,6645
11077800,6646
11082800,6645
11087800,6645
11092800,6645
11097800,6646
11102800,6645
11107800,6645
11112800,6645
11117800,6645
11122800,6645
11127800,6646
11132800,6645
11137800,6644
11142800,6646
11147800,6646
11152804,6646
11157804,6645
11162804,6645
11167804,6645
11172804,6645
11177804,6646
11182804,6646
11187804,6646
11192804,6646
11197808,6645
11202808,6645
11207808,6646
11212812,6646
11217812,6644
11222812,6645
11227812,6644
11232812,6645
11237812,6645
11242812,6646
11247812,6646
11252812,6645
11257812,6645
11262812,6646
11267812,6645
11272812,6644
11277812,6645
11282812,6646
11287812,6645
11292812,6646
11297812,6645
11302812,6644
11307812,6646
11312812,6645
11317812,6646
11322812,6645
11327812,6646
11332812,6645
11337812,6644
11342812,6646
11347812,6646
11352812,6646
11357812,6645
11362812,6645
11367812,6646
11372812,6645
11377816,6645
11382816,6645
11387816,6645
11392816,6644
11397816,6645
11402816,6646
11407816,6646
11412816,6644
11417816,6645
11422816,6645
11427816,6644
11432816,6644
11437816,6644
11442816,6645
11447816,6645
11452816,6646
11457816,6645
11462820,6646
11467824,6644
11472824,6644
11477824,6645
11482824,6645
11487824,6645
11492824,6645
11497824,6644
11502824,6645
11507824,6645
11512824,6645
11517824,6644
11522824,6645
11527824,6645
11532824,6644
11537824,6644
11542824,6645
11547824,6646
11552824,6645
11557824,6645
11562824,6645
11567824,6645
11572824,6645
11577824,6645
11582824,6645
11587824,6645
11592824,6644
11597828,6645
11602828,6646
11607828,6645
11612828,6644
11617832,6645
11622832,6646
11627832,6645
11632832,6645
11637836,6644
11642836,6644
11647836,6645
11652836,6644
11657836,6645
11662836,6645
11667836,6645
11672836,6645
11677836,6645
11682836,6644
11687836,6645
11692836,6645
11697836,6644
11702836,6646
11707836,6645
11712836,6645
11717836,6644
11722836,6645
11727836,6645
11732840,6645
11737840,6644
11742840,6644
11747840,6646
11752840,6645
11757844,6644
11762848,6645
11767852,6645
11772852,6644
11777852,6644
11782852,6645
11787856,6645
11792856,6645
11797856,6644
11802860,6644
11807860,6645
11812864,6645
11817868,6645
11822868,6645
11827868,6645
11832868,6645
11837868,6644
11842868,6645
11847868,6644
11852868,6644
11857868,6644
11862868,6645
11867868,6645
11872868,6644
11877868,6645
11882868,6645
11887868,6646
11892868,6643
11897872,6644
11902872,6644
11907872,6644
11912872,6645
11917872,6645
11922872,6644
11927872,6645
11932872,6644
11937872,6644
11942872,6645
11947872,6645
11952872,6643
11957872,6644
11962872,6644
11967876,6644
11972876,6644
11977876,6645
11982876,6645
11987876,6645
11992876,6644
11997876,6644
12002876,6644
12007876,6645
12012876,6644
12017876,6644
12022876,6645
12027876,6644
12032876,6644
12037876,6644
12042880,6645
12047880,6645
12052880,6645
12057884,6645
12062884,6644
12067888,6645
12072888,6644
12077888,6644
12082888,6645
12087888,6645
12092888,6644
12097888,6645
12102888,6644
12107888,6645
12112888,6645
12117888,6645
12122888,6645
12127888,6646
12132888,6644
12137888,6644
12142888,6644
12147892,6644
12152892,6644
12157892,6645
12162896,6645
12167896,6645
12172896,6644
12177900,6644
12182900,6644
12187900,6645
12192900,6644
12197900,6645
12202904,6645
12207904,6645
12212904,6644
12217904,6644
12222904,6644
12227904,6645
12232904,6644
12237904,6644
12242904,6644
12247904,6644
12252904,6645
12257904,6643
12262904,6644
12267904,6645
12272904,6643
12277904,6643
12282904,6644
12287904,6645
12292908,6644
12297912,6644
12302912,6645
12307912,6645
12312912,6645
12317916,6644
12322920,6645
12327920,6645
12332920,6644
12337924,6645
12342924,6644
12347924,6645
12352924,6644
12357924,6644
12362924,6645
12367924,6645
12372924,6645
12377924,6644
12382928,6644
12387928,6645
12392932,6644
12397932,6644
12402932,6646
12407932,6645
12412936,6645
12417936,6645
12422936,6645
12427936,6644
12432936,6645
12437936,6645
12442936,6645
12447936,6645
12452936,6645
12457936,6645
12462936,6645
12467936,6644
12472936,6645
12477936,6645
12482936,6645
12487936,6645
12492936,6645
12497936,6644
12502936,6643
12507936,6646
12512936,6644
12517936,6644
12522936,6645
12527940,6645
12532940,6644
12537940,6645
12542940,6646
12547940,6645
12552940,6645
12557940,6645
12562940,6645
12567940,6646
12572940,6646
12577940,6645
12582940,6646
12587940,6646
12592940,6645
12597940,6645
12602940,6645
12607940,6644
12612940,6645
12617940,6645
12622940,6645
12627940,6646
12632940,6645
12637940,6645
12642940,6646
12647944,6645
12652944,6645
12657944,6645
12662948,6645
12667952,6646
12672952,6645
12677952,6646
12682952,6645
12687952,6645
12692952,6646
12697952,6645
12702952,6645
12707952,6646
12712952,6645
12717952,6646
12722956,6646
12727956,6646
12732956,6645
12737956,6646
12742956,6646
12747956,6645
12752956,6645
12757956,6645
12762960,6646
12767960,6646
12772960,6646
12777960,6646
12782960,6646
12787960,6645
12792960,6646
12797960,6645
12802964,6646
12807968,6647
12812968,6647
12817968,6646
12822968,6646
12827968,6646
12832968,6646
12837968,6645
12842968,6647
12847968,6646
12852968,6646
12857972,6646
12862972,6646
12867972,6646
12872972,6647
12877972,6646
12882972,6647
12887972,6647
12892972,6646
12897972,6646
12902972,6646
12907972,6646
12912972,6646
12917972,6647
12922972,6647
12927972,6647
12932972,6646
12937972,6646
12942972,6646
12947972,6646
12952976,6647
12957976,6646
12962976,6647
12967976,6646
12972976,6646
12977976,6647
12982976,6647
12987976,6646
12992976,6646
12997976,6646
13002976,6646
13007980,6647
13012980,6646
13017980,6647
13022980,6647
13027980,6647
13032980,6646
13037984,6647
13042984,6647
13047984,6647
13052984,6646
13057988,6646
13062988,6647
13067988,6647
13072988,6646
13077988,6647
13082988,6646
13087988,6647
13092988,6647
13097992,6647
13102996,6647
13107996,6646
13112996,6647
13117996,6646
13122996,6647
13127996,6647
13132996,6647
13137996,6647
13142996,6648
13147996,6647
13152996,6647
13157996,6646
13162996,6648
13167996,6647
13172996,6647
13177996,6647
13182996,6647
13187996,6648
13192996,6647
13197996,6646
13202996,6648
13207996,6647
13212996,6647
13217996,6647
13222996,6648
13228000,6647
13233004,6647
13238004,6647
13243008,6647
13248012,6648
13253012,6646
13258012,6647
13263012,6647
13268016,6647
13273016,6647
13278016,6648
13283016,6648
13288016,6647
13293016,6648
13298016,6646
13303020,6648
13308020,6648
13313024,6647
13318024,6648
13323024,6647
13328024,6647
13333028,6647
13338028,6647
13343028,6648
13348028,6648
13353028,6647
13358028,6647
13363028,6647
13368028,6647
13373028,6647
13378028,6648
13383028,6647
13388028,6647
13393028,6648
13398028,6648
13403028,6648
13408028,6648
13413028,6648
13418028,6647
13423028,6648
13428028,6648
13433028,6647
13438028,6647
13443028,6649
13448028,6648
13453028,6648
13458028,6647
13463028,6648
13468028,6648
13473028,6649
13478028,6647
13483028,6648
13488028,6648
13493028,6647
13498028,6647
13503028,6649
13508032,6648
13513032,6647
13518032,6648
13523032,6648
13528032,6648
13533032,6647
13538036,6647
13543040,6647
13548040,6647
13553040,6649
13558044,6648
13563044,6648
13568044,6649
13573048,6647
13578048,6648
13583048,6648
13588048,6647
13593048,6648
13598048,6648
13603048,6648
13608048,6648
13613048,6647
13618048,6649
13623048,6649
13628048,6649
13633052,6648
13638056,6648
13643056,6648
13648056,6648
13653060,6648
13658064,6647
13663064,6648
13668064,6649
13673064,6648
13678064,6648
13683064,6649
13688064,6648
13693064,6648
13698064,6648
13703064,6649
13708064,6648
13713064,6647
13718064,6647
13723064,6650
13728064,6648
13733064,6648
13738064,6647
13743064,6648
13748064,6648
13753064,6648
13758064,6648
13763064,6649
13768064,6648
13773064,6648
13778064,6648
13783064,6648
13788064,6648
13793064,6648
13798068,6648
13803068,6648
13808068,6648
13813072,6648
13818072,6648
13823072,6649
13828072,6649
13833072,6648
13838072,6649
13843072,6648
13848072,6648
13853072,6649
13858076,6647
13863076,6649
13868076,6648
13873076,6647
13878076,6649
13883076,6649
13888076,6649
13893076,6648
13898076,6648
13903076,6648
13908076,6648
13913076,6647
13918076,6648
13923076,6649
13928076,6649
13933076,6649
13938076,6648
13943076,6649
13948076,6648
13953076,6648
13958076,6648
13963076,6648
13968080,6649
13973080,6648
13978084,6648
13983084,6648
13988084,6649
13993088,6649
13998088,6649
14003088,6649
14008088,6649
14013088,6649
14018088,6648
14023088,6649
14028088,6649
14033088,6648
14038088,6648
14043088,6649
14048088,6648
14053088,6648
14058088,6648
14063088,6649
14068088,6649
14073088,6649
14078088,6649
14083088,6648
14088088,6648
14093088,6648
14098088,6649
14103092,6649
14108092,6648
14113092,6648
14118092,6648
14123092,6649
14128096,6649
14133096,6649
14138100,6649
14143104,6649
14148104,6649
14153104,6648
14158104,6648
14163108,6649
14168108,6649
14173108,6648
14178108,6648
14183108,6650
14188108,6649
14193108,6648
14198108,6648
14203108,6648
14208108,6649
14213108,6648
14218108,6649
14223108,6649
14228108,6649
14233108,6649
14238108,6649
14243112,6649
14248112,6649
14253112,6648
14258112,6649
14263112,6648
14268112,6649
14273112,6648
14278116,6648
14283116,6649
14288116,6648
14293120,6648
14298120,6649
14303120,6649
14308120,6648
14313120,6648
14318120,6649
14323120,6649
14328124,6649
14333124,6648
14338124,6649
14343124,6649
14348124,6649
14353124,6648
14358124,6649
14363124,6649
14368124,6648
14373124,6649
14378124,6649
14383124,6648
14388124,6648
14393124,6649
14398128,6649
14403132,6648
14408132,6649
14413136,6648
14418136,6649
14423136,6649
14428136,6648
14433136,6648
14438136,6648
14443136,6650
14448140,6649
14453140,6649
14458140,6648
14463140,6649
14468144,6649
14473144,6648
14478144,6649
14483144,6649
14488144,6650
14493148,6649
14498148,6648
14503148,6649
14508152,6649
14513152,6648
14518156,6649
14523156,6649
14528156,6649
14533156,6648
14538156,6649
14543160,6649
14548160,6649
14553160,6648
14558160,6648
14563160,6649
14568160,6649
14573160,6648
14578160,6649
14583160,6649
14588160,6649
14593160,6649
14598160,6649
14603160,6649
14608160,6648
14613160,6649
14618160,6648
14623160,6649
14628160,6649
14633160,6648
14638160,6649
14643160,6649
14648164,6649
14653164,6648
14658164,6649
14663164,6648
14668164,6650
14673164,6648
14678164,6649
14683164,6649
14688168,6649
14693168,6648
14698168,6649
14703168,6649
14708172,6649
14713172,6648
14718172,6649
14723172,6650
14728172,6650
14733172,6649
14738172,6648
14743172,6649
14748172,6649
14753172,6649
14758172,6648
14763172,6648
14768172,6649
14773172,6649
14778172,6649
14783172,6649
14788172,6649
14793172,6649
14798172,6649
14803172,6650
14808172,6649
14813172,6648
14818172,6649
14823172,6648
14828172,6649
14833172,6650
14838172,6649
14843172,6649
14848172,6648
14853172,6648
14858172,6650
14863172,6648
14868172,6649
14873172,6648
14878172,6649
14883172,6648
14888172,6649
14893172,6649
14898172,6648
14903172,6648
14908172,6648
14913172,6648
14918172,6649
14923172,6649
14928172,6649
14933172,6649
14938172,6649
14943172,6650
14948176,6648
14953176,6649
14958176,6648
14963176,6649
14968176,6649
14973176,6648
14978176,6648
14983180,6647
14988184,6648
14993184,6649
14998188,6649
15003192,6649
15008196,6649
15013196,6649
15018200,6648
15023200,6649
15028200,6649
15033200,6648
15038200,6648
15043200,6649
15048204,6650
15053204,6649
15058204,6649
15063204,6650
15068208,6649
15073212,6648
15078216,6649
15083216,6649
15088216,6648
15093216,6648
15098216,6649
15103216,6649
15108216,6649
15113224,6648
15118224,6648
15123224,6649
15128224,6648
15133224,6648
15138224,6649
15143224,6649
15148224,6648
15153224,6649
15158224,6649
15163224,6648
15168224,6649
15173224,6648
15178224,6648
15183224,6649
15188224,6649
15193224,6649
15198224,6649
15203224,6649
15208224,6650
15213224,6649
15218224,6648
15223228,6650
15228228,6648
15233228,6648
15238228,6649
15243228,6649
15248228,6649
15253228,6648
15258232,6649
15263232,6649
15268232,6649
15273232,6650
15278232,6648
15283236,6649
15288236,6649
15293236,6650
15298236,6648
15303236,6648
15308236,6649
15313236,6648
15318236,6649
15323236,6649
15328236,6648
15333236,6648
15338236,6648
15343236,6649
15348236,6649
15353240,6648
15358240,6648
15363240,6649
15368240,6649
15373240,6648
15378240,6649
15383244,6649
15388248,6648
15393252,6648
15398252,6649
15403252,6650
15408256,6648
15413260,6649
15418260,6648
15423260,6649
15428260,6648
15433260,6649
15438260,6649
15443260,6649
15448260,6649
15453260,6649
15458260,6648
15463260,6648
15468260,6648
15473260,6648
15478260,6648
15483260,6649
15488260,6648
15493264,6648
15498264,6649
15503264,6649
15508268,6648
15513268,6648
15518268,6649
15523268,6649
15528268,6649
15533268,6649
15538268,6649
15543268,6648
15548268,6649
15553268,6648
15558268,6648
15563268,6649
15568272,6649
15573276,6648
15578276,6649
15583280,6649
15588280,6648
15593280,6649
15598280,6648
15603280,6650
15608280,6649
15613280,6648
15618280,6650
15623280,6649
15628280,6648
15633280,6648
15638280,6649
15643280,6649
15648284,6649
15653288,6648
15658288,6649
15663288,6649
15668288,6649
15673292,6648
15678292,6649
15683292,6649
15688292,6649
15693292,6648
15698292,6649
15703292,6648
15708292,6649
15713292,6648
15718296,6649
15723296,6649
15728300,6649
15733300,6648
15738300,6649
15743300,6649
15748300,6649
15753300,6648
15758304,6649
15763304,6649
15768308,6649
15773308,6648
15778312,6650
15783312,6648
15788312,6649
15793312,6650
15798312,6649
15803312,6649
15808312,6648
15813312,6648
15818316,6648
15823316,6649
15828316,6649
15833316,6648
15838316,6648
15843316,6649
15848316,6649
15853316,6648
15858316,6649
15863316,6648
15868316,6649
15873316,6648
15878316,6648
15883316,6649
15888316,6648
15893316,6648
15898316,6649
15903320,6649
15908320,6647
15913320,6648
15918320,6649
15923320,6649
15928324,6649
15933324,6648
15938328,6649
15943328,6649
15948332,6649
15953332,6649
15958332,6649
15963332,6648
15968332,6648
15973332,6648
15978332,6649
15983332,6649
15988336,6649
15993336,6648
15998340,6648
16003340,6648
16008340,6648
16013340,6648
16018344,6649
16023344,6649
16028348,6648
16033348,6648
16038348,6648
16043348,6648
16048348,6648
16053348,6648
16058348,6649
16063348,6649
16068348,6648
16073348,6649
16078348,6649
16083348,6649
16088348,6647
16093348,6648
16098348,6648
16103348,6648
16108348,6647
16113348,6648
16118348,6648
16123348,6649
16128348,6649
16133348,6649
16138348,6648
16143348,6649
16148348,6648
16153348,6647
16158348,6649
16163348,6649
16168348,6648
16173348,6647
16178348,6649
16183348,6648
16188348,6648
16193348,6648
16198348,6648
16203348,6648
16208348,6649
16213348,6649
16218352,6648
16223356,6648
16228360,6648
16233360,6648
16238360,6648
16243360,6649
16248360,6648
16253360,6647
16258360,6649
16263360,6647
16268364,6647
16273364,6648
16278364,6648
16283364,6649
16288364,6648
16293364,6648
16298364,6648
16303364,6648
16308364,6648
16313364,6649
16318364,6649
16323364,6649
16328364,6648
16333364,6648
16338364,6649
16343364,6649
16348364,6647
16353364,6648
16358364,6649
16363364,6648
16368368,6648
16373372,6648
16378376,6649
16383376,6648
16388380,6648
16393380,6648
16398384,6648
16403384,6649
16408384,6649
16413388,6648
16418388,6648
16423388,6648
16428388,6648
16433388,6649
16438388,6647
16443388,6648
16448388,6648
16453388,6648
16458388,6648
16463388,6648
16468392,6648
16473392,6647
16478392,6648
16483392,6648
16488392,6648
16493392,6647
16498392,6648
16503392,6648
16508392,6647
16513396,6647
16518396,6648
16523396,6648
16528396,6649
16533396,6648
16538396,6649
16543396,6648
16548396,6647
16553396,6648
16558396,6648
16563396,6649
16568396,6648
16573396,6648
16578396,6649
16583396,6647
16588396,6647
16593396,6648
16598400,6649
16603400,6647
16608400,6648
16613400,6649
16618400,6648
16623400,6648
16628400,6648
16633400,6647
16638404,6648
16643404,6648
16648404,6648
16653404,6648
16658404,6649
16663404,6648
16668404,6648
16673408,6648
16678408,6648
16683408,6649
16688408,6648
16693412,6647
16698412,6648
16703412,6648
16708412,6648
16713412,6647
16718412,6647
16723412,6648
16728412,6647
16733412,6648
16738412,6648
16743412,6647
16748412,6648
16753412,6649
16758412,6648
16763416,6648
16768416,6648
16773416,6648
16778416,6648
16783420,6649
16788420,6649
16793424,6647
16798424,6649
16803424,6648
16808424,6648
16813428,6648
16818428,6648
16823428,6648
16828428,6648
16833428,6648
16838428,6648
16843428,6649
16848428,6648
16853428,6648
16858428,6649
16863428,6649
16868428,6648
16873432,6647
16878432,6648
16883432,6647
16888432,6648
16893432,6648
16898432,6649
16903432,6649
16908432,6648
16913432,6648
16918432,6648
16923432,6649
16928432,6648
16933432,6648
16938432,6648
16943432,6649
16948432,6648
16953432,6647
16958436,6648
16963436,6647
16968440,6648
16973440,6648
16978440,6648
16983440,6648
16988444,6647
16993448,6648
16998448,6648
17003448,6648
17008448,6648
17013448,6648
17018448,6648
17023448,6648
17028448,6648
17033448,6648
17038448,6649
17043448,6649
17048448,6648
17053448,6648
17058448,6647
17063448,6648
17068452,6648
17073452,6649
17078452,6649
17083452,6648
17088452,6648
17093452,6648
17098452,6648
17103452,6648
17108456,6648
17113456,6648
17118456,6648
17123456,6648
17128460,6648
17133460,6649
17138460,6648
17143460,6648
17148460,6647
17153460,6647
17158460,6648
17163460,6648
17168460,6647
17173460,6647
17178460,6649
17183460,6647
17188460,6647
17193460,6647
17198460,6647
17203460,6649
17208460,6648
17213460,6648
17218460,6648
17223460,6648
17228460,6648
17233460,6648
17238460,6648
17243460,6648
17248460,6648
17253460,6647
17258464,6648
17263464,6648
17268464,6648
17273464,6648
17278468,6649
17283468,6648
17288468,6648
17293468,6648
17298468,6648
17303468,6648
17308468,6647
17313472,6648
17318472,6648
17323476,6648
17328476,6647
17333476,6648
17338480,6648
17343480,6647
17348480,6647
17353480,6647
17358480,6648
17363484,6647
17368484,6648
17373484,6648
17378488,6648
17383488,6648
17388488,6647
17393488,6648
17398488,6648
17403488,6647
17408488,6648
17413488,6648
17418492,6649
17423492,6648
17428492,6648
17433492,6647
17438492,6648
17443492,6648
17448492,6648
17453492,6648
17458492,6649
17463492,6648
17468492,6648
17473492,6648
17478492,6649
17483492,6648
17488492,6648
17493492,6647
17498496,6647
17503496,6647
17508496,6647
17513496,6647
17518496,6647
17523496,6648
17528496,6647
17533496,6647
17538496,6647
17543496,6647
17548496,6647
17553500,6647
17558500,6648
17563500,6648
17568500,6647
17573500,6647
17578500,6648
17583500,6648
17588500,6647
17593500,6647
17598500,6648
17603504,6647
17608504,6647
17613504,6647
17618504,6648
17623504,6648
17628504,6647
17633504,6647
17638504,6648
17643504,6649
17648504,6647
17653504,6647
17658504,6648
17663504,6647
17668504,6648
17673508,6648
17678508,6647
17683508,6647
17688508,6647
17693508,6648
17698508,6648
17703512,6649
17708512,6647
17713516,6647
17718516,6648
17723520,6647
17728520,6648
17733520,6647
17738520,6648
17743520,6647
17748520,6647
17753520,6647
17758520,6648
17763520,6648
17768520,6648
17773520,6647
17778520,6648
17783520,6648
17788520,6647
17793520,6647
17798520,6648
17803520,6647
17808524,6647
17813528,6648
17818532,6648
17823536,6647
17828536,6647
17833536,6646
17838536,6647
17843540,6647
17848544,6647
17853548,6647
17858548,6648
17863548,6648
17868548,6647
17873548,6647
17878548,6648
17883548,6648
17888548,6647
17893548,6647
17898548,6647
17903548,6647
17908548,6648
17913548,6648
17918548,6647
17923548,6647
17928548,6647
17933548,6649
17938548,6647
17943548,6646
17948548,6648
17953548,6646
17958548,6647
17963548,6648
17968548,6648
17973548,6647
17978548,6647
17983548,6647
17988548,6647
17993548,6648
17998548,6648
18003548,6647
18008548,6646
18013548,6647
18018548,6647
18023548,6647
18028548,6648
18033548,6647
18038548,6648
18043548,6647
18048548,6647
18053552,6647
18058552,6647
18063552,6648
18068556,6647
18073556,6648
18078560,6648
18083560,6647
18088560,6647
18093560,6647
18098560,6648
18103560,6648
18108560,6647
18113560,6647
18118560,6647
18123560,6647
18128560,6648
18133560,6647
18138560,6648
18143560,6647
18148560,6647
18153560,6646
18158560,6647
18163560,6648
18168564,6648
18173564,6647
18178564,6647
18183564,6647
18188564,6647
18193564,6647
18198564,6647
18203564,6648
18208564,6647
18213564,6647
18218564,6647
18223564,6648
18228564,6647
18233564,6647
18238564,6648
18243564,6648
18248564,6647
18253564,6648
18258564,6647
18263564,6646
18268564,6647
18273564,6648
18278564,6647
18283564,6647
18288564,6647
18293568,6647
18298572,6648
18303572,6648
18308572,6647
18313572,6647
18318572,6647
18323576,6647
18328584,6647
18333584,6648
18338584,6649
18343584,6648
18348584,6647
18353584,6647
18358584,6647
18363584,6647
18368584,6648
18373584,6647
18378584,6647
18383584,6648
18388584,6647
18393584,6647
18398584,6647
18403584,6647
18408584,6647
18413588,6647
18418588,6648
18423588,6647
18428588,6647
18433588,6647
18438588,6647
18443588,6647
18448588,6647
18453588,6648
18458592,6648
18463596,6648
18468600,6647
18473600,6647
18478604,6647
18483604,6647
18488604,6648
18493604,6648
18498608,6647
18503608,6648
18508608,6648
18513608,6646
18518608,6647
18523608,6648
18528608,6647
18533608,6646
18538608,6648
18543608,6647
18548608,6646
18553608,6647
18558608,6647
18563608,6647
18568608,6646
18573608,6647
18578612,6648
18583616,6647
18588620,6646
18593620,6647
18598620,6648
18603620,6648
18608620,6648
18613620,6647
18618620,6647
18623620,6647
18628620,6648
18633624,6648
18638624,6648
18643624,6646
18648624,6646
18653624,6647
18658624,6648
18663624,6647
18668624,6645
18673624,6647
18678624,6647
18683624,6647
18688624,6646
18693628,6648
18698628,6647
18703628,6646
18708628,6647
18713628,6647
18718628,6647
18723632,6647
18728632,6645
18733632,6647
18738636,6647
18743636,6646
18748640,6648
18753644,6647
18758644,6647
18763644,6647
18768644,6647
18773644,6647
18778644,6648
18783644,6647
18788644,6646
18793644,6647
18798644,6648
18803644,6647
18808644,6647
18813644,6647
18818644,6648
18823644,6647
18828648,6647
18833648,6647
18838648,6647
18843656,6647
18848656,6648
18853656,6647
18858656,6647
18863656,6647
18868656,6647
18873656,6647
18878656,6648
18883656,6647
18888656,6646
18893656,6647
18898656,6647
18903656,6647
18908656,6647
18913656,6646
18918656,6648
18923656,6647
18928660,6647
18933660,6647
18938660,6647
18943664,6647
18948664,6647
18953664,6647
18958664,6647
18963664,6647
18968664,6647
18973664,6647
18978664,6647
18983668,6647
18988668,6647
18993672,6647
18998672,6648
19003672,6647
19008672,6647
19013672,6647
19018672,6648
19023672,6647
19028672,6648
19033672,6647
19038672,6647
19043672,6647
19048672,6646
19053672,6647
19058672,6648
19063672,6647
19068672,6648
19073672,6647
19078672,6647
19083676,6647
19088676,6647
19093676,6647
19098676,6647
19103676,6647
19108676,6648
19113676,6648
19118676,6647
19123676,6647
19128676,6647
19133676,6646
19138680,6647
19143688,6646
19148688,6646
19153688,6646
19158688,6646
19163688,6647
19168688,6646
19173688,6647
19178688,6648
19183688,6647
19188688,6647
19193688,6647
19198688,6647
19203688,6647
19208688,6647
19213688,6648
19218688,6647
19223692,6647
19228692,6647
19233692,6647
19238692,6648
19243692,6647
19248692,6646
19253692,6647
19258692,6647
19263692,6647
19268692,6646
19273696,6647
19278700,6646
19283700,6647
19288700,6647
19293704,6647
19298708,6646
19303708,6646
19308708,6647
19313708,6647
19318708,6648
19323708,6646
19328708,6647
19333708,6647
19338708,6649
19343708,6646
19348708,6647
19353708,6647
19358708,6648
19363708,6647
19368708,6647
19373708,6647
19378708,6647
19383712,6647
19388712,6647
19393712,6647
19398712,6646
19403712,6647
19408712,6647
19413712,6647
19418712,6647
19423712,6647
19428712,6646
19433712,6647
19438712,6646
19443720,6647
19448720,6646
19453720,6646
19458720,6647
19463720,6646
19468720,6647
19473720,6647
19478720,6647
19483720,6647
19488720,6647
19493720,6647
19498720,6646
19503720,6647
19508720,6646
19513720,6647
19518720,6647
19523720,6647
19528724,6647
19533724,6646
19538724,6647
19543728,6648
19548728,6645
19553732,6646
19558732,6647
19563732,6647
19568736,6646
19573736,6648
19578736,6647
19583736,6647
19588736,6647
19593736,6646
19598736,6647
19603736,6647
19608736,6647
19613740,6646
19618740,6648
19623740,6646
19628740,6647
19633740,6646
19638740,6647
19643740,6648
19648740,6646
19653740,6646
19658740,6647
19663740,6646
19668740,6646
19673740,6647
19678740,6647
19683740,6647
19688744,6647
19693744,6646
19698744,6647
19703744,6647
19708744,6646
19713744,6648
19718748,6646
19723748,6647
19728752,6647
19733752,6647
19738752,6647
19743752,6647
19748752,6647
19753752,6647
19758752,6647
19763752,6646
19768752,6646
19773752,6647
19778752,6647
19783756,6646
19788756,6646
19793760,6646
19798764,6647
19803768,6646
19808772,6646
19813772,6646
19818772,6647
19823772,6646
19828772,6646
19833772,6647
19838772,6647
19843772,6646
19848772,6647
19853772,6647
19858772,6647
19863776,6647
19868780,6646
19873780,6647
19878780,6646
19883780,6647
19888780,6646
19893780,6647
19898780,6647
19903780,6646
19908780,6646
19913780,6646
19918780,6646
19923780,6645
19928780,6646
19933780,6647
19938784,6648
19943788,6646
19948788,6646
19953788,6647
19958792,6646
19963792,6646
19968796,6647
19973796,6646
19978796,6646
19983796,6647
19988796,6646
19993796,6647
19998796,6648
20003796,6647
20008796,6647
20013796,6647
20018796,6646
20023796,6646
20028796,6646
20033796,6647
20038796,6646
20043796,6647
20048796,6646
20053796,6647
20058796,6647
20063800,6647
20068800,6647
20073804,6647
20078804,6647
20083804,6647
20088804,6646
20093804,6647
20098804,6646
20103808,6647
20108808,6646
20113812,6646
20118812,6647
20123812,6647
